-2.0 5.39618417e-02 0
-2.0 5.39618417e-02 0
-1.9595959595959596 4.71165904e-02 0
-1.9191919191919191 4.07897057e-02 0
-1.878787878787879 3.49577648e-02 0
-1.8383838383838385 2.95978331e-02 0
-1.797979797979798 2.46874637e-02 0
-1.7575757575757576 2.02046978e-02 0
-1.7171717171717171 1.61280646e-02 0
-1.6767676767676767 1.24365812e-02 0
-1.6363636363636362 9.10975270e-03 0
-1.595959595959596 6.12757217e-03 0
-1.5555555555555556 3.47052067e-03 0
-1.5151515151515151 1.11956721e-03 0
-1.4747474747474747 -9.43831189e-04 0
-1.4343434343434343 -2.73772957e-03 0
-1.393939393939394 -4.27969498e-03 0
-1.3535353535353534 -5.58680651e-03 0
-1.3131313131313131 -6.67565526e-03 0
-1.2727272727272727 -7.56234436e-03 0
-1.2323232323232323 -8.26248898e-03 0
-1.1919191919191918 -8.79121630e-03 0
-1.1515151515151514 -9.16316553e-03 0
-1.1111111111111112 -9.39248790e-03 0
-1.0707070707070705 -9.49284670e-03 0
-1.0303030303030303 -9.47741720e-03 0
-0.9898989898989898 -9.35888672e-03 0
-0.9494949494949494 -9.14945461e-03 0
-0.909090909090909 -8.86083223e-03 0
-0.8686868686868685 -8.50424299e-03 0
-0.8282828282828283 -8.09042230e-03 0
-0.7878787878787878 -7.62961762e-03 0
-0.7474747474747474 -7.13158841e-03 0
-0.707070707070707 -6.60560618e-03 0
-0.6666666666666665 -6.06045446e-03 0
-0.6262626262626261 -5.50442879e-03 0
-0.5858585858585856 -4.94533677e-03 0
-0.5454545454545454 -4.39049799e-03 0
-0.505050505050505 -3.84674409e-03 0
-0.46464646464646453 -3.32041872e-03 0
-0.4242424242424241 -2.81737758e-03 0
-0.38383838383838365 -2.34298837e-03 0
-0.3434343434343432 -1.90213083e-03 0
-0.303030303030303 -1.49919672e-03 0
-0.26262626262626254 -1.13808983e-03 0
-0.2222222222222221 -8.22225985e-04 0
-0.18181818181818166 -5.54533020e-04 0
-0.14141414141414121 -3.37450806e-04 0
-0.10101010101010077 -1.72931238e-04 0
-0.06060606060606055 -6.24382357e-05 0
-0.02020202020202011 -6.94774786e-06 0
0.020202020202020332 -6.94774786e-06 0
0.060606060606060996 -6.24382357e-05 0
0.10101010101010122 -1.72931238e-04 0
0.14141414141414144 -3.37450806e-04 0
0.1818181818181821 -5.54533020e-04 0
0.22222222222222232 -8.22225985e-04 0
0.262626262626263 -1.13808983e-03 0
0.3030303030303032 -1.49919672e-03 0
0.3434343434343434 -1.90213083e-03 0
0.3838383838383841 -2.34298837e-03 0
0.4242424242424243 -2.81737758e-03 0
0.464646464646465 -3.32041872e-03 0
0.5050505050505052 -3.84674409e-03 0
0.5454545454545459 -4.39049799e-03 0
0.5858585858585861 -4.94533677e-03 0
0.6262626262626263 -5.50442879e-03 0
0.666666666666667 -6.06045446e-03 0
0.7070707070707072 -6.60560618e-03 0
0.7474747474747478 -7.13158841e-03 0
0.7878787878787881 -7.62961762e-03 0
0.8282828282828287 -8.09042230e-03 0
0.868686868686869 -8.50424299e-03 0
0.9090909090909092 -8.86083223e-03 0
0.9494949494949498 -9.14945461e-03 0
0.9898989898989901 -9.35888672e-03 0
1.0303030303030307 -9.47741720e-03 0
1.070707070707071 -9.49284670e-03 0
1.1111111111111112 -9.39248790e-03 0
1.1515151515151518 -9.16316553e-03 0
1.191919191919192 -8.79121630e-03 0
1.2323232323232327 -8.26248898e-03 0
1.272727272727273 -7.56234436e-03 0
1.3131313131313136 -6.67565526e-03 0
1.3535353535353538 -5.58680651e-03 0
1.393939393939394 -4.27969498e-03 0
1.4343434343434347 -2.73772957e-03 0
1.474747474747475 -9.43831189e-04 0
1.5151515151515156 1.11956721e-03 0
1.5555555555555558 3.47052067e-03 0
1.5959595959595965 6.12757217e-03 0
1.6363636363636367 9.10975270e-03 0
1.676767676767677 1.24365812e-02 0
1.7171717171717176 1.61280646e-02 0
1.7575757575757578 2.02046978e-02 0
1.7979797979797985 2.46874637e-02 0
1.8383838383838387 2.95978331e-02 0
1.878787878787879 3.49577648e-02 0
1.9191919191919196 4.07897057e-02 0
1.9595959595959598 4.71165904e-02 0
2.0 5.39618417e-02 0
