-0.6066074455552952	-0.14237997884564133
-0.6076541404965582	-0.14277432556230793
-0.6093261528192104	-0.14340427717621113
-0.6108614274474854	-0.1439827156695393
-0.6113033512694722	-0.14414921650123552
-0.6096848657922554	-0.14353942789049404
-0.6052163416802343	-0.1418558920483741
-0.5974420983952013	-0.13892774202483207
-0.58633456339852	-0.13474838304771317
-0.5723028804014948	-0.12948164288162867
-0.556103825643525	-0.12342897051269097
-0.5386574348419155	-0.11695639353721779
-0.5207871569030403	-0.11039094682868379
-0.5029215669978727	-0.10390729427759543
-0.4848068814814114	-0.09742990204545728
-0.46528337558667715	-0.09057443920694519
-0.44217528034390446	-0.08265233800323002
-0.41233767274674915	-0.07277403702173997
-0.37190126730656625	-0.06011112066705374
-0.3167617608641146	-0.044398874575507556
-0.2433740095859393	-0.026714743640746365
-0.1499070222634288	-0.010307023725142096
-0.03767944071336061	-0.0006573808155577409
0.08772004093540028	-0.003552893360140829
0.21695653446497146	-0.021348741444096077
0.33972093353955496	-0.05070713485651669
0.4477803604649726	-0.08455340300600549
0.5384138260419096	-0.11686642086173699
0.610781173969753	-0.14395247900655472
0.664651662764689	-0.16416398024940412
0.7002371557259914	-0.17726904943280372
0.7179020654467675	-0.18364542437173878
