205.01138952164013 0.009257706188216641
300.6833712984055 0.03764764445213942
396.355353075171 0.06128698889183459
501.1389521640092 0.10154259031809487
596.8109339407745 0.13705841931836016
697.0387243735763 0.1725688376195087
774.487471526196 0.20098041867989758
801.8223234624145 0.2056985483094269
929.384965831435 0.23880120550376294
993.1662870159455 0.23159956497979084
1043.280182232346 0.22203885964105408
1088.8382687927108 0.23386123721045982
1125.2847380410021 0.21719087323273012
1152.619589977221 0.22190900286225967
1189.0660592255126 0.2147398265329863
1230.0683371298408 0.20756523950459638
1248.291571753986 0.21229419053235832
1280.1822323462416 0.2122563156385433
1302.961275626424 0.2074786683187333
1375.854214123007 0.2263944724297824
1394.0774487471529 0.22399753272120293
1485.1936218678818 0.27614585080538245
1567.1981776765376 0.3663097408816194
1585.4214123006834 0.4232952239758896
1594.5330296127565 0.4589138562593671
1599.0888382687929 0.4351554764391108
1617.3120728929387 0.4612620996758987
1649.202733485194 0.37808883285809336
1671.981776765376 0.32818054420811693
1708.4282460136676 0.27825602346079137
1767.6537585421413 0.1950502924482871
1831.4350797266518 0.1783474642758589
1895.2164009111618 0.16401993301554474
1999.9999999999998 0.15201900237529653
2127.562642369021 0.14474161206369462
2223.2346241457863 0.15650447194281947
2318.9066059225515 0.15401555034926062
