0.000000000000000000e+00 1.469812635800643173e-04 1.747923055916695260e-05
8.268274600000000873e+01 3.750014103727065159e-05 3.708984201599091318e-06
1.653654920000000175e+02 -1.146706894804688104e-04 1.594218709727263927e-05
2.480482380000000262e+02 -6.880571960497222487e-05 1.032005888640196100e-05
3.307309840000000349e+02 9.236967029048953138e-05 1.158271376201869383e-05
4.134137300000000437e+02 1.043877681788497153e-04 1.491790699982720604e-05
4.960964760000000524e+02 -4.941506703952822598e-05 6.060888988105574332e-06
5.787792220000001180e+02 -1.198472089472181495e-04 1.676692740174876115e-05
6.614619680000000699e+02 1.027487010329956607e-06 4.524981686829620212e-06
7.441447140000000218e+02 1.142331322240080441e-04 1.567650890287942525e-05
8.268274600000000873e+02 4.189702013615141549e-05 9.225861365697771743e-06
9.095102060000001529e+02 -9.353690340096874499e-05 1.252677164465383587e-05
9.921929520000001048e+02 -7.746186257533222894e-05 1.349813015413745936e-05
1.074875698000000057e+03 5.523239802177388769e-05 8.418157939161284527e-06
1.157558444000000236e+03 8.929952410941710734e-05 1.535299893120829117e-05
1.240241190000000188e+03 -2.300491008708639273e-05 6.734396951935785810e-06
1.322923936000000140e+03 -9.685558363961301834e-05 1.490493616065864361e-05
1.405606682000000092e+03 -1.824702065534722763e-05 9.436650408549651005e-06
1.488289428000000044e+03 8.147154096325779748e-05 1.264955837565701664e-05
1.570972174000000223e+03 4.614353216323984109e-05 1.213007808023297580e-05
1.653654920000000175e+03 -5.897298731665206323e-05 9.976668354319668432e-06
1.736337666000000127e+03 -6.379299291465085090e-05 1.393524944583867411e-05
1.819020412000000306e+03 3.273724059491313478e-05 8.642065149443206091e-06
1.901703158000000258e+03 7.228989583482556280e-05 1.384358307370838955e-05
1.984385904000000210e+03 -3.362951006626531395e-06 9.804289463610395538e-06
2.067068650000000162e+03 -6.793612012538180435e-05 1.218946049557455715e-05
2.149751396000000113e+03 -2.183832919325161379e-05 1.162966679150206198e-05
2.232434142000000065e+03 5.414834686420432147e-05 1.052267810089262686e-05
2.315116888000000472e+03 3.955245727877047617e-05 1.294389110273371940e-05
2.397799634000000424e+03 -3.439149877460027205e-05 9.592095119936501444e-06
2.480482380000000376e+03 -4.675587523256619305e-05 1.271421020248110510e-05
2.563165126000000328e+03 1.620566398944948760e-05 1.021697516782662791e-05
2.645847872000000280e+03 4.927456861941221258e-05 1.179323765926345132e-05
2.728530618000000231e+03 3.239603978208731896e-06 1.165966858593018470e-05
2.811213364000000183e+03 -4.381426195619975112e-05 1.039715638012872943e-05
2.893896110000000135e+03 -1.986534650669996105e-05 1.215664627626998957e-05
2.976578856000000087e+03 3.053568344617749831e-05 9.815806353613944481e-06
3.059261602000000494e+03 2.734943082331966848e-05 1.218949635727578647e-05
3.141944348000000446e+03 -1.798747482283450584e-05 1.040957973238789535e-05
3.224627094000000398e+03 -3.056008044342916550e-05 1.114283858150937887e-05
3.307309840000000349e+03 5.586269737936705790e-06 1.137685355378807166e-05
3.389992586000000301e+03 2.966937997216859412e-05 1.018852889994045884e-05
3.472675332000000253e+03 6.092380256068359641e-06 1.175443694499511531e-05
3.555358078000000205e+03 -2.421308867810342453e-05 9.715044108161094302e-06
3.638040824000000612e+03 -1.516809881979375091e-05 1.169823816168746794e-05
3.720723570000000564e+03 1.423892935712332528e-05 1.037211067372686803e-05
3.803406316000000515e+03 1.710274780467409671e-05 1.067713449357273519e-05
3.886089062000000467e+03 -7.137651033086983515e-06 1.088685224975659334e-05
3.968771808000000419e+03 -1.814303677902513008e-05 9.892702511767884136e-06
4.051454554000000371e+03 -7.662769662691120642e-07 1.154642697632407959e-05
4.134137300000000323e+03 1.560386836497361590e-05 9.538796292297442971e-06
4.216820046000000730e+03 6.822966373893579560e-06 1.113587486016614069e-05
4.299502792000000227e+03 -1.092649896972970224e-05 1.007356566306398662e-05
4.382185538000000633e+03 -1.061524441898665320e-05 1.054679112326118225e-05
4.464868284000000131e+03 4.455810620200307787e-06 1.057708935965302933e-05
4.547551030000000537e+03 9.970387646134492470e-06 9.624954674048837245e-06
4.630233776000000944e+03 -7.856886944643950417e-07 1.129350657003849200e-05
4.712916522000000441e+03 -9.690559984336516577e-06 9.503436382950742372e-06
4.795599268000000848e+03 -3.718938106890539563e-06 1.085007743043375813e-05
4.878282014000000345e+03 6.821342723696499409e-06 9.740930552618642436e-06
4.960964760000000751e+03 6.304444302382513435e-06 1.030112711574827286e-05
5.043647506000000249e+03 -3.094773968021898778e-06 1.053890184981182459e-05
5.126330252000000655e+03 -6.904144611133599793e-06 9.485095361073746546e-06
5.209012998000000152e+03 -5.906996713965206731e-07 1.095736362892684727e-05
5.291695744000000559e+03 5.326555194712392669e-06 9.147960350212529750e-06
5.374378490000000966e+03 2.211271910641634096e-06 1.092113966045548160e-05
5.457061236000000463e+03 -4.499228620815071117e-06 9.414621309052546261e-06
5.539743982000000869e+03 -4.536465863123178964e-06 1.027672293483736976e-05
5.622426728000000367e+03 1.926770169387943649e-06 1.018178462680322822e-05
5.705109474000000773e+03 5.277063815127474622e-06 9.458114351594108262e-06
5.787792220000000270e+03 9.886721089569987831e-07 1.055635553448583280e-05
5.870474966000000677e+03 -4.127639163415862640e-06 9.017236687637945859e-06
5.953157712000000174e+03 -2.552058300449702945e-06 1.061443967400701777e-05
6.035840458000000581e+03 2.795506283254098647e-06 9.085903230811481044e-06
6.118523204000000987e+03 3.429479007971752328e-06 1.012534587520214688e-05
6.201205950000000485e+03 -1.575289696473979602e-06 9.492455421392682072e-06
6.283888696000000891e+03 -4.296837008194730843e-06 9.582802562878510965e-06
6.366571442000000388e+03 -3.640982710064555153e-07 9.801922985137068528e-06
6.449254188000000795e+03 4.241642182973124909e-06 9.195313035390282111e-06
6.531936934000000292e+03 2.560853474324996285e-06 9.792045230447741166e-06
6.614619680000000699e+03 -2.534856930741956719e-06 9.165659543081081874e-06
6.697302426000001105e+03 -3.068066840250753405e-06 9.623931789516449855e-06
6.779985172000000603e+03 1.431737416643583658e-06 9.332531283901163526e-06
6.862667918000001009e+03 3.471577314940854140e-06 9.394797112171240347e-06
6.945350664000000506e+03 -2.653155177657993507e-07 9.121102531029356235e-06
7.028033410000000913e+03 -3.741831189906822317e-06 9.449089314383448291e-06
7.110716156000000410e+03 -1.409349345603288162e-06 8.727528758995353717e-06
7.193398902000000817e+03 2.992399461349854238e-06 9.600504514343686043e-06
7.276081648000001223e+03 2.627328364012742132e-06 8.730594037032967549e-06
7.358764394000000721e+03 -1.585230745613568132e-06 9.453603238693147914e-06
7.441447140000001127e+03 -2.803149375115334508e-06 8.983839211074903447e-06
7.524129886000000624e+03 6.690229488934204863e-07 8.801234538531717562e-06
7.606812632000001031e+03 2.990110187488960961e-06 9.458726447849584711e-06
7.689495378000000528e+03 3.979847194288807727e-07 8.070109523068712116e-06
7.772178124000000935e+03 -2.931388556527342380e-06 1.014170700402142678e-05
