0.000000000000000000e+00 2.421831736881640391e-04 1.147166937287658430e-04
9.498936614870631982e-06 2.432522029056956986e-04 1.148646463358124839e-04
1.899787322974126396e-05 2.464270498605977103e-04 1.154068136358573097e-04
2.849680984461189595e-05 2.516122732926699235e-04 1.166075217847679300e-04
3.799574645948252793e-05 2.586530286903985999e-04 1.188103595984780385e-04
4.749468307435315991e-05 2.673412468205383871e-04 1.223154163501997971e-04
5.699361968922379189e-05 2.774239692513196160e-04 1.272608424239466795e-04
6.649255630409442387e-05 2.886135301609325256e-04 1.335558987183576728e-04
7.599149291896505586e-05 3.005991919363140913e-04 1.408893527216065330e-04
8.549042953383567428e-05 3.130597681649232439e-04 1.487978468414775219e-04
9.498936614870631982e-05 3.256767057156794744e-04 1.567565896317517371e-04
1.044883027635769382e-04 3.381470524963508129e-04 1.642605155649879485e-04
1.139872393784475838e-04 3.501957142475682931e-04 1.708820299707659353e-04
1.234861759933181887e-04 3.615864072099168316e-04 1.763050572017935678e-04
1.329851126081888477e-04 3.721307476128451965e-04 1.803404093338438637e-04
1.424840492230594526e-04 3.816949860877200183e-04 1.829276870692378399e-04
1.519829858379301117e-04 3.902039956061349063e-04 1.841274039378696921e-04
1.614819224528007437e-04 3.976422531559013784e-04 1.841054385506046582e-04
1.709808590676713486e-04 4.040517130902753027e-04 1.831107901754190474e-04
1.804797956825419806e-04 4.095266461724390785e-04 1.814471277568210721e-04
1.899787322974126396e-04 4.142057025876090320e-04 1.794389846799830852e-04
1.994776689122832716e-04 4.182616375310758495e-04 1.773948320066546689e-04
2.089766055271538765e-04 4.218893012627023919e-04 1.755714719846452590e-04
2.184755421420245085e-04 4.252926285545033879e-04 1.741463116646810652e-04
2.279744787568951676e-04 4.286714531222292888e-04 1.732045337161685272e-04
2.374734153717657995e-04 4.322090110018808520e-04 1.727456868937277698e-04
2.469723519866363773e-04 4.360609762386338187e-04 1.727090500484949464e-04
2.564712886015070364e-04 4.403467901428468104e-04 1.730113903857673468e-04
2.659702252163776955e-04 4.451439038692713707e-04 1.735869516411837302e-04
2.754691618312483004e-04 4.504853602315166887e-04 1.744188159322840272e-04
2.849680984461189052e-04 4.563609062299974579e-04 1.755526928191802969e-04
2.944670350609895643e-04 4.627215686038956607e-04 1.770877896488845635e-04
3.039659716758602234e-04 4.694873597521735664e-04 1.791444274023103796e-04
3.134649082907308283e-04 4.765575312550246836e-04 1.818144736967886130e-04
3.229638449056014874e-04 4.838225777078253341e-04 1.851073000025699070e-04
3.324627815204721465e-04 4.911770337385473056e-04 1.889077851867704326e-04
3.419617181353426971e-04 4.985320176043036384e-04 1.929607021620089792e-04
3.514606547502133562e-04 5.058264663765021062e-04 1.968876686103293203e-04
3.609595913650839611e-04 5.130360849403705183e-04 2.002329926095875183e-04
