-1.0294307565574397	-0.25785241373403006
-1.0268124711710136	-0.2577208703808934
-1.0213321796168096	-0.2574079222186516
-1.0124859405833049	-0.25679717128357793
-0.9994778655207336	-0.2556687779519733
-0.981176686145974	-0.25363620516452395
-0.956068490709497	-0.2500515329500728
-0.9222212499275674	-0.2438851852851842
-0.8772889174257484	-0.23361823347574592
-0.8185988860263801	-0.21725250713963712
-0.7433813743692648	-0.19264087977978428
-0.6491993649404085	-0.1583958719866645
-0.5345991798053138	-0.11545915485749642
-0.39990039025527274	-0.06878549011432424
-0.24788723628551168	-0.027686464621688264
-0.08403583263364654	-0.0032616479447192532
0.08403583263365434	-0.0032616479447198574
0.24788723628551498	-0.02768646462168899
0.3999003902552783	-0.068785490114326
0.5345991798053117	-0.11545915485749564
0.6491993649404152	-0.15839587198666705
0.7433813743692677	-0.19264087977978522
0.8185988860263858	-0.2172525071396388
0.8772889174257438	-0.23361823347574484
0.9222212499275699	-0.24388518528518477
0.9560684907094983	-0.250051532950073
0.9811766861459773	-0.2536362051645243
0.9994778655207319	-0.2556687779519732
1.012485940583305	-0.25679717128357793
1.0213321796168098	-0.2574079222186517
1.0268124711710158	-0.2577208703808934
1.029430756557439	-0.25785241373403006
